微星（MSI）冲锋坦克GP66 15.6英寸游戏本笔记本电脑（ 英特尔酷睿i7 满血RTX3070 16G 1TB 2K 165Hz广色域）,10999.00,500+条评价,微星游戏本京东自营官方旗舰店
戴尔DELL XPS13 9305 2021新品13.3英寸酷睿Evo超轻薄全面屏商务办公笔记本电脑 3605银 11代i5 16G 512G 锐炬显卡 官方标配,7999.00,1000+条评价,戴尔官方旗舰店
宜甜 手账本套装开学礼物送同学高考考研毕业升学礼物金榜题名礼盒学生中高考实用文创故宫礼品 金榜题名【礼盒款】,79.90,1000+条评价,宜甜京东自营旗舰店
荣耀笔记本电脑MagicBook X金属护眼全面屏超轻薄本游戏本男女学生商务办公超极本华为手提 X15【i5十代 16G 512G】集显,4599.00,5000+条评价,港讯智能专营店
联想笔记本ThinkPad T14 酷睿版 酷睿i5 14英寸高性能轻薄本商务办公(i5-10210U 8G 512GSSD 指纹),5999.00,2万+条评价,ThinkPad京东自营旗舰店
得力×颐和园联名 春风正得颐手账本礼盒套装(皮面记事本子/中性笔/和纸胶带)子套装 SZ627,119.00,2万+条评价,得力京东自营官方旗舰店
华为笔记本电脑MateBook X Pro 2021款13.9英寸11代酷睿i5 16G 512G 锐炬显卡/3K触控全面屏/多屏协同 深空灰,7799.00,2万+条评价,华为京东自营官方旗舰店
雷神(ThundeRobot)911一格小白L1 15.6英寸轻薄商务游戏笔记本电脑i7-1165G7 16G 512G锐炬显卡两年无限保修,4999.00,5000+条评价,雷神京东自营官方旗舰店
华硕（ASUS）天选2 第11代英特尔酷睿 15.6英寸学生办公电竞手提游戏本笔记本电脑3060 魔幻青i5-11400H RTX3050Ti 4G 16G内存 512G固态,6199.00,5000+条评价,华硕金硕专卖店
雷蛇Razer14英寸灵刃锐龙版AMD高端设计本电竞游戏本R9-5900HX 16G+1TB RTX3080 165Hz-2K屏超薄电脑,19999.00,2000+条评价,雷蛇电脑京东自营旗舰店
联想拯救者Y7000P 游戏笔记本电脑酷睿i7-11800H标压处理器15.6英寸RTX3050Ti 32G内存 1TB高速固态 升级版 165Hz 100%sRGB 专业电竞屏,8999.00,1万+条评价,联想西南授权专卖店
戴尔(DELL)游戏本游匣G15 灵越5510 15.6英寸窄边框学生电竞游戏笔记本电脑 i7-10870H RTX3060 120Hz 16G内存 1T PCIe固态硬盘 定制版,7799.00,5000+条评价,戴尔速达专卖店
联想IdeaPad15s 十代酷睿i3高性能全面屏新轻薄本15.6英寸商务办公学生手提超薄电脑 标配i3-10110U/8G/512G固态 银色 全高清IPS全面屏,3499.00,1万+条评价,联想授权旗舰店
得力(deli)36K18张小学生算术本作业本软抄本笔记本子文具 20本装D3620,13.90,20万+条评价,得力京东自营官方旗舰店
神舟(HASEE)战神Z7M/TX6酷睿i5/GTX1650独显15.6英寸手提全面屏游戏电脑 ZX6战斗版:G6400/GTX1650,4288.00,1万+条评价,神舟海神专卖店
联想小新Pro14 win11新品轻薄本14英寸高色域2.8K屏锐龙标压金属机身轻薄手提电脑 R5-5600H 16G内存 512G固态 2.8K超清屏 人脸识别开机,5799.00,1万+条评价,联想众信授权专卖店
联想拯救者R7000P 2021款15.6英寸满血版RTX3060游戏笔记本电脑锐龙R7-5800H 16G内存 512G高速固态 标配版 165Hz 100%sRGB 专业电竞屏,8499.00,1万+条评价,联想西南授权专卖店
三八妇女节礼物员工实用笔记本子文具礼盒公司商务礼品定制伴手礼虎年纪念奖品送客户记事本老公男士生日礼物 国风文创-红色三件套【数显水杯+,138.00,100+条评价,礼恋礼品京东自营旗舰店
联想拯救者R7000P 2021款15.6英寸RTX3050Ti游戏笔记本电脑新锐龙R7-5800H 16G内存 512G高速固态 标配版 165Hz 100%sRGB 专业电竞屏,7899.00,1000+条评价,联想西南授权专卖店
华硕（ASUS）VivoBook15 11代英特尔酷睿 15.6英寸超薄轻薄学生商务办公笔记本电脑 冰晶银 i3-1115G4 核显 官方标配丨8G 512G固态 窄边框,3698.00,1000+条评价,华硕儒硕专卖店
联想YOGA13s 13.3英寸六核锐龙R5超轻薄2.5K高清屏商务办公便携学生笔记本电脑 六核R5-5600U 16G 512固态丨标配 100%sRGB高色域 深空灰,5599.00,2000+条评价,联想众信授权专卖店
神舟战神Z7/Z7T/S7系列11代酷睿i5/i7/RTX3050/RTX3060独显游戏笔记本电脑 Z7-TA7旗舰 八核i7/16+1TB/3050,6588.00,1万+条评价,神舟大本航专卖店
戴尔（DELL）灵越14Pro 5410 14英寸11代标压轻薄商务办公学生游戏笔记本电脑 i5-11320H 锐炬Xe显卡 星迹银 16G内存 1T高速固态 定制,5469.00,2000+条评价,戴尔宇熙世纪专卖店
外星人ALIENWARE x15 R1 15.6英寸高端游戏本11代8核i7 32G 1T RTX3070 QHD 240Hz高刷屏轻薄电脑1778W,20999.00,1000+条评价,外星人京东自营旗舰店
华硕笔记本电脑Vivobook15 2021版11代酷睿轻薄本15.6英寸商务办公学习手提电脑 i3-1115G4丨8G内存丨256G固态,3299.00,1000+条评价,茂双笔记本旗舰店
雷神911MT黑武士 144Hz电竞屏15.6英寸独显轻薄游戏设计师笔记本电脑 11代i7/3050Ti/144Hz/16G加装版,7099.00,2000+条评价,雷神京东自营旗舰店
kinbor 手账本A6樱花日系记事本少女心文具笔记本子可替换内芯刺绣款手帐本 朝花早樱DTB61130,89.00,1万+条评价,kinbor京东自营旗舰店
日本KOKUYO国誉一米新纯大容量活页本b5可拆卸塑料扣环线圈大学生文艺封面笔记本子商务简约记事本 B5 绿色（大容量型）,28.88,5000+条评价,杉桔格办公文具专营店
联想(Lenovo)拯救者r9000p 16英寸高性能2.5K设计独显游戏笔记本电脑 定制R7-5800H/8G/512G/3060灰 2.5k/165Hz/100%sRGB,8499.00,500+条评价,联想授权旗舰店
联想V15 全新十代酷睿i3 15.6英寸全面屏超轻薄手提商务办公游戏大学生笔记本电脑 i3-1005G1 8G内存 512G固态 MX330 2G独显 全高清屏 精装升级 星空灰,3699.00,5000+条评价,联想商用丽邦专卖店
【RTX3060可选】雷神911M野王I5/I处理器3050TI独显游戏本笔记本电脑 11代i7RTX3050Ti/8G/512/,6599.00,5000+条评价,Thunderobot雷神旗舰店
神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏电脑(16G 512G SSD IPS),6199.00,10万+条评价,神舟电脑京东自营旗舰店
神舟(HASEE)优雅 X4-2020G1 14英寸轻薄笔记本电脑(i3-6157U 8G 256G SSD 72%色域 IPS),2599.00,2万+条评价,神舟电脑京东自营旗舰店
宏碁(Acer)墨舞EX214 英特尔酷睿i5 14英寸金属轻薄笔记本(11代i5 锐炬显卡 16G 512GSSD IPS全高清 Wifi6),3999.00,5000+条评价,宏碁商用京东自营旗舰店
联想小新Air15 2021新品15.6英寸全面屏超轻薄笔记本电脑酷睿十一代i5-1155G7 16G内存 512G高速固态 标配版 100%sRGB 高色域 全面屏,5599.00,2000+条评价,联想西南授权专卖店
联想拯救者R9000P 2021款 RTX3070电竞游戏笔记本电脑 八核锐龙R7-5800H 16G内存 512G固态 标配版 16英寸 2.5K超高清｜165Hz专业电竞屏,10299.00,2万+条评价,联想华东授权专卖店
得力(deli)颐和园主题手账礼盒套装 杏林春燕手账(皮面记事本+和纸胶带+信笺+金属中性笔)子礼盒 SZ021,99.00,2万+条评价,得力京东自营官方旗舰店
【11代英特尔酷睿i7 指纹解锁】笔记本电脑15.6英寸IPS全面屏轻薄本大学生办公澳典手提游戏本 升级版 11代intel四核 16G+256G固态,2198.00,2000+条评价,澳典笔记本旗舰店
戴尔(DELL)游匣G15 15.6英寸窄边框游戏笔记本电脑(8核R7-5800H 16G 512G RTX3060 165Hz 100%sRGB)灰,7989.00,5000+条评价,戴尔京东自营官方旗舰店
15.6英寸全新11代轻薄本 笔记本电脑 超级本 学生手提电脑 游戏本 商务办公YEPO 电脑 12G内存 128G固态【英特尔四核】,1298.00,2万+条评价,YEPO电脑旗舰店
苹果Apple MacBook Pro14 16英寸M1轻薄笔记本电脑教育优惠2021 金属银 14英寸Pro【8核+14核】16G+512,13666.00,100+条评价,APPLE宝丽星专卖店
kinbor 三丽鸥联名款A6手账本刺绣记事本礼盒套装创意礼品生日礼物文具套装钢笔-玉桂狗套装DT56071,199.00,2000+条评价,kinbor京东自营旗舰店
联想小新15酷睿 15.6英寸全高清超轻薄便携网课办公手提笔记本电脑 i5-1155G7 16G 512G 2G独显,6299.00,200+条评价,联想蓝色基点专卖店
联想拯救者R7000 Ps设计2021款锐龙R7八核芯高性能游戏本 15.6英寸高色域吃鸡电脑 升配丨R5-5600H 16G内存 512G固态 RTX3050 4G电竞显卡,6899.00,2万+条评价,联想航电授权专卖店
ROG幻13 13.4英寸高色域翻转触控全面屏轻薄办公游戏本笔记本电脑(8核锐龙R9 5900HS 16G 512G RTX3050),8499.00,5000+条评价,玩家国度ROG京东自营官方旗舰店
雷神(ThundeRobot）911一格E1 15.6英寸轻薄商务办公游戏笔记本电脑i3 16G 512GSSD WIN10 两年不限次保修,3499.00,5000+条评价,雷神京东自营官方旗舰店
西玛（SIMAA ）A4/200张加大加厚商务笔记本子皮面本 记账本记事本学生文具办公用品 黑色JSB-A4-1,19.90,1万+条评价,西玛京东自营官方旗舰店
联想ThinkPad X13 2021(6ECD)Evo平台 13.3英寸轻薄笔记本电脑(i5-1135G7 16G 512G 2.5K)4G版,8299.00,1万+条评价,ThinkPad京东自营旗舰店
申士(SHEN SHI) 100K随身携带小线圈本 可爱糖果色笔记本 记事本 紫色74100,3.00,5万+条评价,申士京东自营官方旗舰店
线下同款Apple MacBook Air 13.3 苹果笔记本电脑 新款8核M1芯片 办公轻薄本 学生官方 商务灰 【官方标配】八核处理器 M1芯片 8G 256G,7398.00,1000+条评价,潮品聚数码旗舰店
联想（Lenovo）小新Pro16 2021标压锐龙独显版 全面屏轻薄笔记本电脑 升级R5-5600H 16G 1TB GTX1650-4G独显 2.5K高刷屏,6899.00,2000+条评价,联想汇汉授权专卖店
kinborX三丽鸥联名款 软萌毛绒系列A6手账本80g书写纸冬季限定记事本文具玉桂狗DT51059,99.00,5000+条评价,kinbor京东自营旗舰店
戴尔dell灵越14-7400 14.5英寸英特尔Evo超能轻薄本酷睿i5 2.5K高色域防蓝光屏笔记本电脑(11代 16G 512G)铝,6999.00,5万+条评价,戴尔京东自营官方旗舰店
GeorgeWillsons 加厚空白笔记本子素描手绘涂鸦画画本复古白纸本记事本记录本摘抄学生日记本 宝石蓝 A4大号空白-1本装,49.80,500+条评价,GeorgeWillsons旗舰店
【2021款】联想s14 十一代酷睿i5 14英寸高性能轻薄商务办公设计游戏级独显大屏手提电脑 定制丨i5-1135g7 16g内存 512g固态 mx450独显 ips全面屏【防眩光护,6099.00,1万+条评价,联想商用华东授权专卖店
联想拯救者Y9000P 2021款16英寸满血RTX3060游戏笔记本电脑酷睿i7-11800H八核 32G内存 512G高速固态 升级版 2.5K 165Hz 100%sRGB 专业电竞屏,10899.00,2万+条评价,联想西南授权专卖店
荣耀笔记本电脑MagicBookV14 2.5K触控全面屏evo轻薄本游戏学生商务办公超极本华为手提 V14灰 | i5 16G 512G 独显触屏,6999.00,500+条评价,港讯智能专营店
荣耀MagicBook 16 Pro 2021 16.1英寸高性能设计师轻薄本学生电竞游戏本电脑 6核 R5-5600H 16G 512G 冰河银 144Hz 100%sRGB色域,4999.00,52条评价,荣耀鑫瑞浩悦专卖店
京东京造 全面屏全金属超薄商务笔记本电脑 JDBook 14英寸(i3-1115G4处理器 8G 256G WIFI6 Win10) 银色,2899.00,1万+条评价,京东京造官方自营旗舰店
华硕（ASUS）VivoBook15 11代英特尔酷睿 15.6英寸轻薄办公笔记本电脑 i7-1165G7 16G 512G固态 锐炬显卡 银色,5289.00,5万+条评价,华硕电脑官方旗舰店
联想ThinkPad X13 2021(61CD)Evo平台 13.3英寸轻薄笔记本电脑(i5-1135G7 16G 512G 高色域)4G版,6999.00,1万+条评价,ThinkPad京东自营旗舰店
戴尔DELL灵越14-5410 14英寸2合1触控翻转窄边框K12笔记本电脑11代i3-1125G4 8G 256G 集成显卡 银,3799.00,5000+条评价,戴尔京东自营官方旗舰店
华硕15.6英寸笔记本电脑11代酷睿轻薄本学生办公学习电脑vivobook15 15.6英寸冰晶银 i3-1115G4 超核芯显卡 定制一丨8G内存/ 512G固态,3499.00,5000+条评价,华硕天溥专卖店
宏碁 暗影骑士·擎 15.6英寸【2.5K+165Hz高刷屏】游戏笔记本电脑(I9-11900H 16G 512Gssd RTX3060 6G)win11,8499.00,2万+条评价,宏碁京东自营旗舰店
惠普（HP）星14青春版 14英寸超轻薄便携 商务办公学生游戏手提笔记本电脑【新品】 星14青春版【优雅银-赛扬N4500】 套餐一 8G/256G固态【推荐】,3099.00,2万+条评价,惠普赞晓专卖店
晨光(M&G)文具48K/80张黑色办公笔记本 会议记录皮面本 普惠型日记本商务记事本子 单本装APYH3K78,5.50,10万+条评价,晨光京东自营官方旗舰店
晨光(M&G)文具36K/14页小学生作业本 记事笔记本子 田字格本田字簿 卡通软抄本学习本铁钉本 10本装K36162,8.00,10万+条评价,晨光京东自营官方旗舰店
酷睿i5/15.6英寸11代高配金属笔记本电脑轻薄本商务大学生上网课大神刀锋超薄便携超极游戏本手提 十代J4125+16G大内存【高效商务】 512G固态硬盘,1699.00,5000+条评价,大神刀锋旗舰店
国誉(KOKUYO)SOUSOU系列联名设计师学生封套本子记事本笔记本子 A6/80页 日文假名 WSG-NB1XC68-2,158.00,100+条评价,国誉文具京东自营官方旗舰店
广博(Guangbo)A5/96张皮面本 记事本工作皮面笔记本子文具办公用品 4本装GBP20101,39.90,2万+条评价,广博京东自营官方旗舰店
惠普（HP）星14星15青春版【2022款】S笔记本手提电脑15.6英寸轻薄便携学生办公商务本 i5-1135G7【锐炬Xe显卡】15寸高清屏 配置三：32G/1T固态【顶配】,5199.00,2万+条评价,惠普电脑授权专卖店
金值五本装牛皮纸封面五线谱本 B5*40页大间距学生乐谱本子 钢琴吉他练琴音乐 儿童初学者宽距琴谱本,10.80,1万+条评价,金值京东自营旗舰店
宏碁(Acer)墨舞P50 英特尔酷睿i5 15.6英寸轻薄笔记本(i5-1135G7 16G 512GPCIe 全高清 Wifi6 雷电4 Win10),4399.00,2000+条评价,宏碁商用京东自营旗舰店
思进（SIJIN）A5软面抄笔记本子商务办公用品会议记事本B5加厚简约横线日记本子记录本工作记事本 B5/100页 5本装,27.60,1万+条评价,思进办公文具专营店
【RTX3060可选】雷神911MT黑武士英特尔酷睿光追独显电竞游戏本笔记本电脑 11代i5/RTX3060/16/512（黑色）,7399.00,5000+条评价,Thunderobot雷神旗舰店
华为MateBook 14 2021全新十一代酷睿版高性能学生游戏超轻薄商务办公本手提笔记本电脑 官方标配版丨i5-1135G7 16G 512G 深空灰 100% 高色域 2K触控全面屏,5699.00,200+条评价,华为德信专卖店
西玛(SIMAA)A4/200张加大加厚笔记本子皮面本商务记事本 大学生考研用本 墨绿-乘风破浪 8841,22.90,1000+条评价,西玛京东自营官方旗舰店
联想(Lenovo)笔记本电脑S14 锐龙R7 14英寸高性能全面屏轻薄商务游戏设计学生本 R7-5700U 16G内存 512G固态 IPS全高清屏 背光&指纹 精装升级 银色,4799.00,5000+条评价,联想商用莱斯授权专卖店
GeorgeWillsons 加厚空白笔记本子素描手绘涂鸦画画本复古白纸本记事本记录本摘抄学生日记本 曜石黑 A5大号空白-1本装,29.80,500+条评价,GeorgeWillsons旗舰店
联想(Lenovo)拯救者R7000P 2021新品锐龙R7八核游戏笔记本电脑 3060高色域游戏本 RTX3060 165Hz 标配丨R7-5800H 16G内存 512G固态 15.6英寸 黑色,8499.00,5000+条评价,联想航电授权专卖店
神舟战神Z7/Z8/S7 12代酷睿游戏本 RTX3050/RTX3060 独显电竞笔记本手提电脑 Z7T-TA5NA 六核i5/8G/3050Ti FN+1 可调节一键强冷散热,5799.00,2万+条评价,神舟电脑专卖店
联想小新Pro16 2021款 旗舰轻薄笔记本电脑 MX450独显游戏本 标压酷睿i5-11320H 16G内存 1TB固态 升级版 16英寸 2.5K超高清 IPS高色域全面屏,6999.00,10万+条评价,联想华东授权专卖店
神舟(HASEE)战神S7M-2021S5 14英寸轻薄游戏笔记本电脑(英特尔酷睿i5-1135G7 GTX1650 72%色域 16G 512G),4699.00,10万+条评价,神舟电脑京东自营旗舰店
【RTX3060可选】雷神911MT黑武士英特尔酷睿光追独显电竞游戏本笔记本电脑 11代i5/3050/8G/512/银色,5889.00,5000+条评价,Thunderobot雷神旗舰店
晨光(M&G)文具32K/120张撞色办公笔记本子 会议记录皮面本 普惠型日记本商务记事本子 单本装APY1BK78,10.50,10万+条评价,晨光京东自营官方旗舰店
微软Surface Laptop 4 亮铂金高端轻薄商务笔记本电脑 AMD锐龙R7 8核16线程 8+256G 15英寸2.5K高色域触屏,8488.00,500+条评价,微软京东自营官方旗舰店
雷神(ThundeRobot) 911Zero 16英寸游戏笔记本电脑十一代i9-11900H 16G 512G RTX3070 165Hz 100%sRGB 2.5K,11499.00,5万+条评价,雷神京东自营官方旗舰店
11.6英寸新款轻薄本 高速固态硬盘 学生网上课堂电脑 远程办公本 得峰级本 轻薄女电脑 窄边框十代2021款J4125/12G内存白色 SSD512G高速M2固态硬盘,1479.00,23条评价,得峰笔记本旗舰店
微星(msi)星际战神GL76游戏本 17.3英寸高色域笔记本电脑 11代酷睿i7-11800H RTX3060/144Hz/16G内存/1T固态,9099.00,200+条评价,微星电脑京东自营旗舰店
15.6英寸英特尔4核学生商务办公轻薄笔记本电脑（十代J4125 8G 256G IPS）,1599.00,29条评价,亚当贝尔电脑旗舰店
kinbor手账本A6日系可变色记事本子少女心文具笔记本子可换内芯刺绣款手帐本 小花晒太阳DT51010,89.00,1000+条评价,kinbor京东自营旗舰店
西玛(SIMAA)A4/200张加大加厚笔记本子皮面本商务记事本 大学生考研用本 黑色-天道酬勤 8840,22.90,1000+条评价,西玛京东自营官方旗舰店
荣耀笔记本电脑MagicBook 全面屏超轻薄学生商务办公手提本多屏协同 15银｜I7-1165G7 16G 512G独显,6599.00,1万+条评价,新通路数码专营店
RDBS 笔记本礼盒文具手账本套装高中生初中生开学奖励礼物男孩小女孩生日礼物儿童中小学生学习用品 【太空人礼盒 摆好发货】未来可期+书签+双笔盒,99.00,11条评价,睿达礼品专营店
神舟战神Z7M-CU5 酷睿i5-10200H GXT1650-4G独显游戏笔记本电脑 四核i5/GTX1650 Z7M疾速版8G内存512GPCIE,5099.00,2万+条评价,神舟游戏本专卖店
【12代新款】机械革命MECHREVO 旷世 17.3英寸 电竞屏游戏满血版笔记本电脑 i7-12700H/3060/165Hz电竞屏 【性价比款】16G/三星NVMe512G,8599.00,5000+条评价,机械革命博创福兴专卖店
惠普（HP）星14星15青春版【2022款】S笔记本手提电脑15.6英寸轻薄便携学生办公商务本 i5-1135G7【锐炬Xe显卡】15寸高清屏 标配一：16G/512G固态【标配】,4169.00,2万+条评价,惠普电脑授权专卖店
戴尔DELL成就 13.3英寸英特尔Evo超能轻薄本酷睿i7笔记本电脑(标压i7-11390H 16G 512G 2.5K护眼屏)橄榄灰,6799.00,5000+条评价,戴尔京东自营官方旗舰店
联想笔记本电脑ThinkPad X1 Nano Evo平台 13英寸 11代酷睿i7 16G 512G 16:10微边框 2K A面编织纹理,9969.00,2万+条评价,ThinkPad京东自营旗舰店
Apple MacBook Air 13.3 8核M1芯片(7核图形处理器) 8G 256G SSD 金色 笔记本电脑 MGND3CH/A,7999.00,10万+条评价,Apple产品京东自营旗舰店
联想笔记本电脑V14 14英寸英特尔酷睿i5十代 办公游戏网课大学生设计轻薄便携手提超极本 标配i5-10210U 8G内存 512G固态 MX330独显 高清屏 疾速固态,3999.00,1万+条评价,联想商用北达授权专卖店
雷神(ThundeRobot)911一格小白L1 15.6英寸轻薄商务游戏笔记本电脑i5-1135G7 16G 512G锐炬显卡两年无限保修,4299.00,5000+条评价,雷神京东自营官方旗舰店
海尔（Haier）逸15-3S 轻薄商务高效办公窄边大屏笔记本电脑（i3-10110U 8G 512G SSD Win 10）15.6英寸,2799.00,1万+条评价,海尔电脑京东自营旗舰店
小米（MI）RedmiBookPro15 2021款15.6英寸全面屏超轻薄学生游戏红米笔记本电脑 【推荐款】i5-11300H 锐炬Xe显卡 3.2K超视网膜全面屏 16G内存 512GG固态,4399.00,1000+条评价,小米瑞通专卖店
荣耀MagicBook 14/15 21款锐龙版商务办公学习网课多屏协同轻薄便携笔记本电脑 14英寸| R5 5500U 16G 512G 银,4399.00,200+条评价,荣耀网奕达专卖店
戴尔（DELL） 灵越3511 轻薄本 15.6英寸大屏网课办公学生手提商用笔记本电脑 四核i5 8GB 512GB固态 高清核显 【英特尔酷睿】全高清屏 定制版,4199.00,2万+条评价,戴尔速达专卖店
得力（deli）复古系线圈本简约螺旋笔记本学生b5记事本软抄本60页记事本A5活页 【A5/60】4本装 LA560,13.80,100+条评价,得力迅购专卖店
戴尔(DELL)游匣G15 15.6英寸窄边框游戏笔记本电脑(8核R7-5800H 16G 512G RTX3060 165Hz 100%sRGB)绿,8089.00,5000+条评价,戴尔京东自营官方旗舰店
联想拯救者R7000 PS设计2021款锐龙版设计师电竞游戏本15.6英寸高色域独显笔记本电脑 标配|R7-5800H 16G 512G固态 RTX3050 100%sRGB Win11,8199.00,1000+条评价,联想育新授权专卖店
线下同款苹果Apple MacBook Pro 笔记本电脑 13.3英寸 2021款14.2/16.2英寸 14.2 M1Pro 16G 1TB 灰 官方标配,18999.00,5000+条评价,APPLE翔合专卖店
联想s15商用轻薄笔记本电脑 2021高性能15.6英寸游戏设计师pro新锐龙六核R5-5500U 16G内存 512G固态 定制 win10+office 星耀银,5399.00,1万+条评价,联想商用信诺诚授权专卖店
华为MateBook 16 轻薄高性能办公笔记本 16英寸2.5K全面屏（锐龙标压R7-5800H 16G 512G 高色准多屏协同） 银,6659.90,2000+条评价,华为京东自营官方旗舰店
惠普(HP)战X锐龙版 14英寸高性能轻薄笔记本电脑(Zen3架构8核R7-5800U 16G 512GSSD 高色域低功耗屏一年上门),5999.00,2万+条评价,惠普京东自营官方旗舰店
荣耀笔记本电脑MagicBook X15轻薄本锐龙高色域游戏学生商务办公手提超薄本华为多屏协同 14英寸 I3-10110U/8G/256G,3299.00,1万+条评价,京东电竞官方旗舰店
国誉(KOKUYO)B5活页纸Campus活页本替芯笔记本子活页纸内页 8mm横线26行 100张1本 WCN-CLL1110,13.40,20万+条评价,国誉文具京东自营官方旗舰店
微星(msi)冲锋坦克GP76 17.3英寸游戏本笔记本电脑(英特尔酷睿i7 RTX3070满血版16G 1T 2K超清240Hz 广色域),12949.00,500+条评价,微星游戏本京东自营官方旗舰店
戴尔(DELL)游匣G15 15.6英寸游戏笔记本电脑(11代英特尔酷睿i7-11800H 16G 512G RTX3060 165Hz 100%sRGB)绿,7899.00,20万+条评价,戴尔京东自营官方旗舰店
戴尔（DELL）轻薄本灵越\/成就3000网课商务办公便携学生笔记本电脑 14.0英寸3400：i3-1115G4 集显 8G内存 512G高速固态 定制,3099.00,2万+条评价,戴尔奥莱专卖店
华为笔记本MateBook 14 触控全面屏轻薄本超极本商务本办公学生matebook14手提电脑 14s灰｜i5 16G+512G集显【2021款】,6999.00,2万+条评价,华为兴汇聚专卖店
华硕(ASUS)天选2 十一代英特尔酷睿标压处理器游戏本15.6英寸电竞屏笔记本电脑144Hz刷新率 i5-11400H丨RTX3050-4G 日蚀灰 官标：16G内存丨512G固态,5999.00,500+条评价,clife旗舰店
得力(deli)4本32K96张光樱下学生胶套本套装 软抄本记事本日记本笔记本子文具 得力樱花季 PT3296,24.90,1000+条评价,得力京东自营官方旗舰店
GPD Pocket3 工程师本 8英寸迷你轻小笔记本电脑 便携折叠多功能触控掌上笔记本电脑 i7-1195G7 16G 1TB+拓展模块套件,7159.00,1000+条评价,GPD笔记本官方旗舰店
线下同款苹果 Apple MacBook Pro 13.3英寸 笔记本电脑 教育优惠 【商务灰】 【官方标配】八核M1 8G 256GB,9088.00,1000+条评价,潮品聚数码旗舰店
联想笔记本 ThinkPad E系列 十一代酷睿 新款 IBM办公游戏 高性能轻薄手提笔记本电脑 E14 i7-1165G7 MX450独显06CD 16G内存 1TB 固态硬盘,7299.00,2000+条评价,ThinkPad成都授权专卖店
神舟战神Z7/Z7T/S7系列11代酷睿i5/i7/RTX3050/RTX3060独显游戏笔记本电脑 Z7T-TA5高配版六核i5/16G/3050Ti,5788.00,1万+条评价,神舟大本航专卖店
联想笔记本 扬天S14 S15 小2021新款锐龙版轻薄本学习商务办公网课游戏笔记本电脑 定制R5-5500U 16G内存 512G固态 14.0英寸｜高清屏｜指纹识别,3999.00,2000+条评价,联想商用融合朗通专卖店
惠普(hp)envy14英寸十一代酷睿标压i5/i7 超轻薄2.2k全面屏触控屏设计游戏笔记本电脑 官方标配：i5-11320h 16g 512g固态 100%高色域丨多点触控屏丨金属机身丨,6599.00,1000+条评价,惠普汇通专卖店
宏碁(Acer)EX215墨舞15.6英寸大屏学生网课本商务办公轻薄笔记本电脑 黑色N5100 配置二 8G/256G PCLE固态,2999.00,500+条评价,宏碁天溥专卖店
荣耀笔记本电脑MagicBook 14 2021锐龙版全面屏轻薄本手提商务办公游戏华为多屏协同 14丨六核R5-5500U 16G 512G 银色 官方标配,4299.00,2000+条评价,思行汇数码专营店
kinbor创意便携本册2022周计划本随身便携小笔记本简约硬面记录本手帐效率日程本图案皮特托先生DT53120,39.90,1000+条评价,kinbor京东自营旗舰店
联想ThinkBook 15 2021款 酷睿版 十一代英特尔酷睿i5 15.6英寸轻薄笔记本电脑 ThinkBook 15 11代处理器 i5-1155G7 16G 512G MX450,6148.00,1000+条评价,ThinkPad华南授权专卖店
小学生阅读记录卡读书记录卡阅读摘记卡记录单一年级二三年级日积月累读书笔记本课外好词好句摘抄登记卡创意 【装钉款】活页外壳+横款粉色/100页,23.90,82条评价,彩虹之境旗舰店
kinbor 手账本2022年A6计划自填日程计划本PU本日记本笔记本学生记事本dayfreeDT53110,29.00,1000+条评价,kinbor京东自营旗舰店
宏碁(Acer)墨舞P50 英特尔酷睿i5 15.6英寸轻薄笔记本(i5-1135G7 8G 512GPCIe 全高清 Wifi6 雷电4 Win10),3799.00,2000+条评价,宏碁商用京东自营旗舰店
戴尔（DELL）轻薄本灵越\/成就3000网课商务办公便携学生笔记本电脑 15.6英寸3511：i3-1115G4 集显 16G内存 512G高速固态 定制,3499.00,2万+条评价,戴尔奥莱专卖店
雷神一格911（IGER）E1小黑 金属机身 14英寸F1高清屏商务办公全能轻薄游戏设计师电脑 I5-10210U/8G/512G/15.6“黑色,4099.00,1000+条评价,雷神京东自营旗舰店
得力(deli)8本A5/40张无印风学生错题本软壳骑马订本 加厚软抄本作业本记事本子文具 DPA540,23.90,1万+条评价,得力京东自营官方旗舰店
【2021新款】华硕（ASUS）顽石E商务办公轻薄本 学生网课学习手提笔记本电脑 14.0英寸 N4120 黑色 8G/256G固态硬盘,2989.00,500+条评价,华硕硕盟伙伴专卖店
惠普（HP）光影精灵8VICTUS 暗夜暗影精灵7PLUS 游戏笔记本电脑 电竞游戏本 新i7-12700H 3050Ti-4G 陨石黑 16G内存 512G PCIE高速固态 标配,7399.00,2000+条评价,惠普宇泰专卖店
戴尔 游戏本dell灵越游匣g15 5510 5511 3060显卡高性能吃鸡学生设计电竞笔记本电脑 6核i5-11260H RTX3050 120Hz 16G内存 512G高速固态 官方标配,6299.00,1000+条评价,戴尔鸿图飞腾专卖店
联想ThinkPad E15 2021款 11代 15.6英寸商务办公轻薄游戏手提IBM笔记本电脑 1SCD标配：i5-1135G7 16G 512G 锐炬Xe显卡,5899.00,5000+条评价,ThinkPad山东授权专卖店
